dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link	opis
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	115	Ogniwo 2 — substytucja: import z Białorusi jako plaster	rynek-import-bialorus	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-import-bialorus	Białoruski import łagodzi braki, lecz nie zastępuje utraconych mocy rosyjskich.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	116	Ogniwo 3 — przesył: rurociągi pod kontrolą ogniową	rynek-rurociagi	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-rurociagi	Przesył paliw ograniczany uderzeniami w pompownie i rurociągi.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	117	Ogniwo 4 — kolej: rozkład systemowy plus partyzanci	rynek-kolej	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-kolej	Kolej przeciążona degradacją własną, wojną i dywersją.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	118	Ogniwo 5 — drogi: cysterny drogowe za małe	rynek-drogi	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-drogi	Transport cysternami nie ma skali potrzebnej do zastąpienia kolei i rurociągów.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	119	Ogniwo 6 — magazyny: zbiorniki płoną	rynek-magazyny	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-magazyny	Uderzenia w zbiorniki usuwają zapasy i buforowanie systemu paliwowego.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	120	Ogniwo 7 — sprzedaż detaliczna: kupony, kolejki, autodemaskacja	rynek-stacje	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#rynek-stacje	Kupony, kolejki i limity jako konsumencki finał kaskady paliwowej.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	121	XIII. Matka natura nie odpuszcza Rosji — zmiany klimatu jako koherentny wektor presji	matka-natura-nie-odpuszcza	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#matka-natura-nie-odpuszcza	Klimat jako niezależny, narastający wektor presji na rosyjską infrastrukturę i finanse.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	122	Asymetria klimatyczna — dlaczego Rosja, nie Ukraina i nie Europa	klimat-asymetria	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-asymetria	Rosyjska geografia i infrastruktura czynią koszt zmian klimatu szczególnie asymetrycznym.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	123	Wieczysta zmarzlina — 7 bln rubli wpisanych w bilans 2050	klimat-permafrost	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-permafrost	Topnienie zmarzliny jako wielobilionowy koszt dla infrastruktury i surowców.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	124	Zamrożenie wiedzy 2009–2012 — bibliografia, doktryna jako fasada, ustawy jako kaganiec	klimat-suppression-of-science	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-suppression-of-science	Chilling effect po 2009–2012 odcina Rosję od własnej wiedzy klimatycznej.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	125	Infrastruktura na gruncie, który znika — kolej, torf, BAM jako fazy cyklu	klimat-infrastruktura-na-gruncie	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-infrastruktura-na-gruncie	Kolej, rurociągi i fundamenty destabilizowane przez różne typy degradującej zmarzliny.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H4	4	126	Hałdy pogórnicze jako lądowy odpowiednik — analogia z Wałbrzycha do Bowanenkowo	haldy-walbrzych-jako-analogia	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#haldy-walbrzych-jako-analogia	Płonące hałdy jako analogia fizyki ukrytego ognia w torfie i zmarzlinie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	127	Susze, powodzie, pożary 2025 — strukturalna zmiana mapy	klimat-powodzie-susze-2025	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-powodzie-susze-2025	Susze, powodzie i pożary zmieniają mapę ryzyk infrastrukturalnych Rosji.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	128	Kaskada lato 2026 — chłodzenie elektrowni, deficyt energetyczny, ograniczenia transmisji	klimat-kaskada-lato-2026	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-kaskada-lato-2026	Susza i upał ograniczają chłodzenie elektrowni i pogłębiają deficyt mocy.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	129	Cascade gradient — trzy sformalizowane ścieżki przekładania klimatu na budżet	klimat-cascade-gradient	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-cascade-gradient	Trzy ścieżki przełożenia klimatu na energię, logistykę i budżet.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	130	Implikacje dla audytu Kolumbryny i kalibracji zegarów	klimat-implikacje	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#klimat-implikacje	Klimat jako dodatkowy zegar przyspieszający wcześniejsze prognozy systemowe.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	131	XIV. Energetyka — sieć bez redundancji, fizyka rosyjskiego systemu pod presją	energetyka-siec-bez-redundancji	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-siec-bez-redundancji	Fizyka, topologia i sankcje odsłaniają kruchość rosyjskiego systemu energetycznego.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	132	Stranded assets Jamału — gaz, którego nie ma jak wywieźć	energetyka-stranded-jamal	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-stranded-jamal	Gaz Jamału traci wartość bez wystarczających dróg eksportu i przesyłu.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	133	Cykl Rankine'a — fizyka chłodzenia, której rzeki przestają zapewniać	energetyka-rankine-elektrownie	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-rankine-elektrownie	Niski i ciepły przepływ rzek ogranicza chłodzenie elektrowni cieplnych i jądrowych.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	134	Huty aluminium i kanibalizm wojskowo-przemysłowy	energetyka-aluminium-kanibalizm	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-aluminium-kanibalizm	Deficyt prądu i surowców uderza w aluminium potrzebne rosyjskiej zbrojeniówce.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	135	Topologia UES — siedem stref bez sensownej komunikacji	energetyka-ues-topologia	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-ues-topologia	Siedem stref UES łączą zbyt wąskie korytarze przesyłowe.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	136	Brak importu awaryjnego — wyspa eurazjatycka bez sąsiada	energetyka-import-awaryjny	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-import-awaryjny	Rosyjska sieć ma znikomą możliwość awaryjnego importu energii z sąsiadów.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	137	Grid okupowanych terytoriów — Krym odcinany w gąszczu	energetyka-grid-okupowany	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-grid-okupowany	Uderzenia w grid okupowany stopniowo odcinają Krym i zaplecze wojskowe.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	138	Paradoks sowieckiej redundancji — nadmiar ilościowy, sztywność kierunkowa	energetyka-sztywnosc-kierunkowa	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-sztywnosc-kierunkowa	Dużo infrastruktury nie oznacza redundancji, gdy przepływy są kierunkowo sztywne.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	139	Synteza — dlaczego klimat ugotuje sieć bez dronów	energetyka-synteza	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#energetyka-synteza	Klimat i topologia same mogą doprowadzić UES do chronicznych niedoborów.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	140	XV. Skorowidz ludzi — kto jest kim w tym dokumencie	skorowidz-ludzi	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-ludzi	Indeks osób i ról potrzebnych do orientacji w długim dokumencie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	141	Ukraina — polityka i wywiad	skorowidz-ukraina-polityka	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-ukraina-polityka	Najważniejsi ukraińscy politycy i przedstawiciele wywiadu występujący w analizie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	142	Ukraina — dowódcy operacyjni	skorowidz-ukraina-wojsko	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-ukraina-wojsko	Ukraińscy dowódcy operacyjni i ich role w opisywanych kampaniach.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	143	Rosja — władza centralna i regionalna	skorowidz-rosja-wladza	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-rosja-wladza	Rosyjscy decydenci centralni i regionalni przywoływani w dokumencie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	144	Zachód — politycy, dyplomaci, wywiad	skorowidz-zachod	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-zachod	Zachodni politycy, dyplomaci i przedstawiciele służb cytowani w analizie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	145	Region — Azerbejdżan, Białoruś, mediatorzy	skorowidz-region	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-region	Aktorzy regionalni z Azerbejdżanu, Białorusi i kanałów mediacyjnych.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	146	Nasze źródła wywiadowcze — OSINT, analitycy, dziennikarze	skorowidz-osint	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-osint	Analitycy, dziennikarze i źródła OSINT używane w dokumencie.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	147	Nauka, badania, ekspertyza	skorowidz-nauka	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-nauka	Badacze i eksperci dostarczający danych oraz ram naukowych.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	148	Postacie z tła kulturowego i historycznego	skorowidz-kultura	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#skorowidz-kultura	Postacie historyczne i kulturowe używane jako punkty odniesienia.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	149	XVI. Motyw doktrynalny — stary wzorzec odwrócony	motyw-doktrynalny	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#motyw-doktrynalny	Rosyjski wzorzec maskirowki odwrócony i zastosowany przeciw jego twórcy.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	150	"Wzorzec literacki — „zabić wielu, by ukryć jedno"""	motyw-literacki	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#motyw-literacki	Ukrywanie kluczowego działania przez zalew innych zdarzeń i bodźców.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	151	Historia doktrynalna — maskirowka jako narzędzie radzieckie i postradzieckie	motyw-doktrynalny-historia	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#motyw-doktrynalny-historia	Maskirowka od praktyki sowieckiej do współczesnej rosyjskiej wojny informacyjnej.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	152	Strukturalna ślepota Kremla — dlaczego znana doktryna pozostaje niewidzialna	motyw-strukturalna-slepota	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#motyw-strukturalna-slepota	Kreml nie rozpoznaje odwróconej wobec siebie techniki, którą sam historycznie stosował.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	153	Dynamika wojny w lustrze II wojny światowej — Bagration, Kampania Naftowa, zespolenie instrumentów	motyw-dynamika-iiws	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#motyw-dynamika-iiws	Analogie do Bagrationu i kampanii naftowej jako zespolenia wielu instrumentów presji.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H2	2	154	XVII. Źródła — instytucje, media, OSINT, ramy interpretacyjne	zrodla-dokumentu	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-dokumentu	Zestaw źródeł medialnych, OSINT, satelitarnych i akademickich.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	155	Prasa i instytucje analityczne	zrodla-prasa-instytucje	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-prasa-instytucje	Media, agencje i instytucje analityczne używane do weryfikacji zdarzeń.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	156	Telegram OSINT	zrodla-telegram-osint	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-telegram-osint	Telegramowe kanały OSINT dostarczające danych z Rosji, Ukrainy i Krymu.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	157	Dane satelitarne i obrazowe	zrodla-satelita	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-satelita	Dane satelitarne i termiczne do niezależnej weryfikacji skutków uderzeń.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	158	OSINT na Bluesky / X	zrodla-bluesky-x	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-bluesky-x	Analitycy i konta OSINT na Bluesky oraz X.
A2	a2_ZAMROZONE-maj-2026-gradually-stalo-sie-suddenly-v25_00-2026-06-25.html	ZAMROZONE · maj 2026. gradually stalo sie suddenly · v25.00	https://maciektora-hue.github.io/rosja/gradually-suddenly/	H3	3	159	Ramy interpretacyjne (akademickie)	zrodla-ramy-interpretacyjne	OK	https://maciektora-hue.github.io/rosja/gradually-suddenly/#zrodla-ramy-interpretacyjne	Horbyk, Douglas i Mottron jako źródła głównych ram interpretacyjnych.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H1	1	1	lista celów	lista-celow	OK	https://maciektora-hue.github.io/rosja/lista-celow/#lista-celow	Chronologiczny rejestr strategicznych uderzeń od stycznia do czerwca 2026: cele, skutki, zasięg i zmieniający się rytm kampanii.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H2	2	2	II. Lista uderzeń — okresy dwutygodniowe, od maja tygodniowe	lista-uderzen	OK	https://maciektora-hue.github.io/rosja/lista-celow/#lista-uderzen	Uderzenia uporządkowane okresami, z klasyfikacją celów, skutków i frontów.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	3	Wstęp — kluczowe daty, klasyfikacja, statystyki bazowe	lista-wstep	OK	https://maciektora-hue.github.io/rosja/lista-celow/#lista-wstep	Kluczowe daty, zasady klasyfikacji, statusy uszkodzeń i statystyki bazowe.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	4	okres 1 od 04.01 do 17.01	okres-1	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-1	Rejestr uderzeń 4–17 stycznia: początkowa, rzadka faza kampanii.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	5	okres 2 od 18.01 do 31.01	okres-2	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-2	Rejestr uderzeń 18–31 stycznia: powrót rafinerii i pierwsze zagęszczenie celów.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	6	okres 3 od 01.02 do 14.02	okres-3	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-3	Rejestr uderzeń 1–14 lutego: Wołgograd i skok zasięgu do głębokiego zaplecza.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	7	okres 4 od 15.02 do 28.02	okres-4	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-4	Rejestr uderzeń 15–28 lutego: spowolnienie zakończone wybuchem wojny w Iranie.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	8	Paradoks Hormuz — start kalendarzowy	okres-4-paradoks-hormuz	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-4-paradoks-hormuz	Start paradoksu Hormuz: wojna w Iranie chwilowo podnosi rosyjskie przychody naftowe.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	9	okres 5 od 01.03 do 14.03	okres-5	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-5	Rejestr uderzeń 1–14 marca: elektronika, gaz i dobór precyzyjniejszej amunicji.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	10	okres 6 od 15.03 do 28.03	okres-6	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-6	Rejestr uderzeń 15–28 marca: dywersyfikacja na Bałtyk, Powołże, chemię i lotnictwo.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	11	okres 7 od 29.03 do 11.04	okres-7	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-7	Rejestr uderzeń 29 marca–11 kwietnia: selektywna pauza, nie pełne wstrzymanie.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	12	Korekta v1.2 — pauza wielkanocna nie była absolutna	okres-7-korekta-pauza	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-7-korekta-pauza	Wielkanocna pauza dotyczyła wybranych klas celów, nie całej kampanii.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	13	okres 8 od 12.04 do 25.04	okres-8	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-8	Rejestr uderzeń 12–25 kwietnia: Morze Czarne, Baszkortostan i kompresja cyklu napraw.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	14	okres 9 od 26.04 do 09.05	okres-9	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-9	Rejestr uderzeń 26 kwietnia–9 maja: głębia Rosji, Bałtyk i nowe węzły produkcyjne.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H3	3	15	okres 10 od 10.05 do 16.05	okres-10	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-10	Rejestr uderzeń 10–16 maja: demembranizacja perymetru Moskwy i dalsza kompresja rafinerii.
A3	a3_ZAMROZONE-lista-celow-v19_00-2026-06-25.html	ZAMROZONE · lista celów · v19.00	https://maciektora-hue.github.io/rosja/lista-celow/	H4	4	16	Nota o zmianie rytmu — od maja tydzień	okres-10-nota-rytm	OK	https://maciektora-hue.github.io/rosja/lista-celow/#okres-10-nota-rytm	Tempo zdarzeń wymusza przejście rejestru z okresów dwutygodniowych na tygodniowe.
