dokument_kod	dokument_plik	dokument_tytul	url_stabilny	poziom	glebokosc	kolejnosc	sekcja_tytul	anchor	anchor_status	deep_link	opis
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	18	IVTrzy archetypy: Druidy Don, Duncey Putin, Komik	trzy-archetypy	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#trzy-archetypy	Trump, Putin i Zełenski jako trzy figury archetypowe organizujące analizowane pole informacyjne.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H4	4	19	Druidy Don (Trump)	druidy-don	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#druidy-don	Trump jako masowy trickster-szaman zdolny archetypować rzeczywistość polityczną.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H4	4	20	Duncey Putin	duncey-putin	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#duncey-putin	Putin jako groźny, lecz nieuczący się archetyp tępego bohatera folklorystycznego.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H4	4	21	Komik (Zełenski)	komik-zelenski	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#komik-zelenski	Zełenski jako archetyp komunikatora wykorzystującego symboliczną „manę” w funkcji obronnej.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	22	VMana — energia w memach	mana-energia-w-memach	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#mana-energia-w-memach	Mem przenosi emocjonalną energię; samo jej rozpoznanie staje się pierwszym filtrem obronnym.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	23	VIAccusation in a Mirror i Provocation Logic	accusation-in-a-mirror-i-provocation-logic	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#accusation-in-a-mirror-i-provocation-logic	Dwa sprzężone mechanizmy: projekcja własnych zamiarów i tworzenie pretekstu do agresji.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H3	3	24	Oskarżenie w lustrze (Accusation in a Mirror)	oskarzenie-w-lustrze	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#oskarzenie-w-lustrze	Rosyjskie oskarżenia można czytać jako projekcję własnych planów sprawcy.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H3	3	25	Cykl logiki prowokacji (Provocation Logic Cycle)	cykl-logiki-prowokacji	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#cykl-logiki-prowokacji	Sfabrykowany pretekst uruchamia pozornie reaktywną, wcześniej zamierzoną agresję.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	26	VIIWitch Switch — przełącznik czarownicy	witch-switch-przelacznik-czarownicy	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#witch-switch-przelacznik-czarownicy	Autentyczne problemy społeczne zostają podmienione na łatwy, niewinny cel gniewu.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	27	VIIIData Resistant Archetypes — mentalne modele oporne na fakty	data-resistant-archetypes	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#data-resistant-archetypes	Głęboki archetyp może ignorować fakty, dopóki dramatyczne kontr-dane nie rozbiją modelu.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	28	IXFinding Manuland — indoeuropejskie fundamenty	finding-manuland	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#finding-manuland	Projekt szuka sześciotysięcznej ciągłości indoeuropejskich struktur narracyjnych od Jamna do współczesności.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H3	3	29	Główne tezy Finding Manuland	finding-manuland-glowne-tezy	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#finding-manuland-glowne-tezy	Ukraina jako cywilizacja źródłowa, Manuland jako kontr-geografia i hipoteza dźwiękowych wzorców semantycznych.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	30	XDisinfolklore a FIMI UE — komplementarność ram	disinfolklore-fimi	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#disinfolklore-fimi	FIMI opisuje infrastrukturę manipulacji, Disinfolklore jej archetypowy i emocjonalny mechanizm.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H3	3	31	Co FIMI robi dobrze	fimi-co-robi-dobrze	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#fimi-co-robi-dobrze	FIMI skutecznie mapuje incydenty, kanały, atrybucję i wspólną terminologię dla państw UE.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H3	3	32	Czego FIMI nie widzi — a Disinfolklore tak	fimi-czego-nie-widzi	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#fimi-czego-nie-widzi	FIMI słabiej ujmuje wewnętrznych pośredników oraz emocjonalną i archetypową treść memu.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	33	XICounter-Disinfolklore — narzędzia obrony	counter-disinfolklore	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#counter-disinfolklore	Sześć kroków: rozpoznanie manipulacji, diagnoza mechanizmu i świadome wdrożenie kontr-archetypu.
D2	d2-zamrozone-narzedzie-disinfolklore-kompilacja-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Kompilacja Głównych Tez · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore/	H2	2	34	XIIWnioski i kierunki dalszych badań	wnioski-i-kierunki	OK	https://maciektora-hue.github.io/rosja/disinfolklore/#wnioski-i-kierunki	Rama wymaga dalszej walidacji i rozwoju w AI, prawie oraz re-archetypowaniu Ukrainy.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H1	1	1	Disinfolklore: SWOT,Advocatus Diaboli,Przesłuchanie	disinfolklore-swot-advocatus-przesluchanie	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#disinfolklore-swot-advocatus-przesluchanie	Potrójny test Disinfolklore: SWOT, filozoficzny advocatus diaboli i quasi-sądowe badanie wiarygodności metody.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H2	2	2	Analiza SWOT	analiza-swot	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#analiza-swot	Bilans mocnych stron, słabości, szans i zagrożeń przed próbą głębszego podważenia metody.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H3	3	3	Strengths — Siły	strengths-sily	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#strengths-sily	Siłą są interdyscyplinarność, doświadczenie terenowe, operacyjne narzędzia i możliwość kontr-narracji.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H3	3	4	Weaknesses — Słabości	weaknesses-slabosci	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#weaknesses-slabosci	Największe słabości to zależność od autora, brak walidacji i spekulatywne elementy lingwistyczne.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H3	3	5	Opportunities — Szanse	opportunities-szanse	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#opportunities-szanse	Szanse: skalowanie przez AI, instytucjonalizacja, edukacja i rosnące zapotrzebowanie na analizę wojny informacyjnej.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H3	3	6	Threats — Zagrożenia	threats-zagrozenia	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#threats-zagrozenia	Ryzyka: odrzucenie jako pseudonauki, instrumentalizacja polityczna i utrata wiarygodności całego narzędzia.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H3	3	7	Synteza strategiczna	synteza-strategiczna	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#synteza-strategiczna	Oddzielić empirycznie użyteczny toolkit od spekulacji, sformalizować i poddać zewnętrznej walidacji.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H2	2	8	Advocatus Diaboli	advocatus-diaboli	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#advocatus-diaboli	Seria pytań badających etykę, epistemologię i wewnętrzne sprzeczności Disinfolklore.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	9	Jeśli archetypowanie jest bronią — to czy re-archetypowanie nie jest tą samą bronią z odwróconym ostrzem?	archetypowanie-jako-bron	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#archetypowanie-jako-bron	Czy kontr-archetypowanie naprawdę różni się strukturalnie od manipulacji, którą metoda krytykuje?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	10	Obserwator w polu bitwy: czy można badać zaklęcia, nie będąc samemu zaczarowanym?	obserwator-w-polu-bitwy	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#obserwator-w-polu-bitwy	Czy zaangażowany uczestnik wojny informacyjnej może zachować dystans potrzebny do jej analizy?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	11	Mana: czy pojęcie niefalsyfikowalne zachowuje moc analityczną?	mana-falsyfikowalnosc	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#mana-falsyfikowalnosc	Czy „mana” ma kryterium empiryczne, czy pozostaje metaforą odporną na falsyfikację?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	12	"Czy twierdzenie „Ukraina to cywilizacja źródłowa Zachodu"" nie jest samo w sobie aktem Disinfolklore?"	ukraina-jako-disinfolklore	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#ukraina-jako-disinfolklore	Czy heroiczne re-archetypowanie Ukrainy samo nie staje się świadomie konstruowaną narracją polityczną?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	13	Indoeuropocentryzm jako ślepy punkt: co z umysłami, które ukształtowały inne matryce?	indoeuropocentryzm	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#indoeuropocentryzm	Czy rama oparta na indoeuropejskich archetypach działa poza kulturami ukształtowanymi przez tę tradycję?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	14	Problem skali: 1,5 miliona słów vs. 15-sekundowy TikTok. Czy antywirusem na snajpera jest encyklopedia?	problem-skali	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#problem-skali	Metoda jest za ciężka poznawczo wobec szybkości i prostoty współczesnych kanałów dezinformacji.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	15	Granica między narzędziem a systemem wierzeń: kiedy analityk staje się kapłanem?	narzedzie-czy-system-wierzen	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#narzedzie-czy-system-wierzen	Test granicy, po której analityczna terminologia zaczyna funkcjonować jak zamknięty system wiary.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	16	Czy demokratyczna broń może przetrwać kontakt z demokratycznym wyborcą?	demokratyczna-bron-i-wyborca	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#demokratyczna-bron-i-wyborca	Czy wymagające narzędzie obronne może działać masowo w realnym środowisku demokratycznej uwagi?
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	17	Fabuła o trzech postaciach: czy redukcja geopolityki do bajki nie jest formą tego, co Pan krytykuje?	trzy-postacie-redukcja-geopolityki	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#trzy-postacie-redukcja-geopolityki	Archetypizacja Trumpa, Putina i Zełenskiego może upraszczać geopolitykę tak samo jak krytykowana propaganda.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	18	Ostateczna aporia: czy można zbudować post-narracyjne narzędzie wyłącznie z narracji?	postnarracyjne-narzedzie-z-narracji	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#postnarracyjne-narzedzie-z-narracji	Aporia: narzędzie mające wyzwalać z narracji samo jest skonstruowane z narracyjnych kategorii.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H2	2	19	Przesłuchanie informacyjne biegłegow trybie art. 278 i nast. k.p.c.	przesluchanie-bieglego	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#przesluchanie-bieglego	Quasi-sądowy test, czy Disinfolklore spełnia wymogi powtarzalności, falsyfikowalności i kompetencji eksperckiej.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	20	Panie biegły, proszę wskazać, w jakim recenzowanym piśmie naukowym opublikował Pan pełny opis metody Disinfolklore, wraz z recenzjami zewnętrznymi.	publikacja-i-recenzja-metody	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#publikacja-i-recenzja-metody	Pytanie o recenzowaną publikację pełnej metody i niezależny peer review.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	21	Czy dwóch niezależnych analityków, stosujących Pana dwunastoelementowy algorytm do tego samego memu, dojdzie do identycznej konkluzji co do jego klasyfikacji jako Disinfolklore?	powtarzalnosc-klasyfikacji	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#powtarzalnosc-klasyfikacji	Test zgodności wyników uzyskiwanych przez niezależnych analityków na tym samym materiale.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	22	"Panie biegły, Pan posługuje się pojęciem „mana"" jako kluczowym wskaźnikiem analitycznym. Proszę wskazać, jaki wynik empiryczny sfalsyfikowałby twierdzenie, że dany mem „zawiera silną manę""."	mana-kryterium-falsyfikacji	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#mana-kryterium-falsyfikacji	Żądanie wyniku empirycznego, który pozwoliłby uznać diagnozę „silnej many” za błędną.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	23	Pana wykształcenie formalne i doświadczenie zawodowe to dyplomacja i mediacja w kontekście OBWE. Proszę wskazać Pana kwalifikacje w zakresie lingwistyki porównawczej, folklorystyki, psychologii poznawczej i archeogenetyki — dyscyplin, na których opiera Pan swoją metodę.	kwalifikacje-bieglego	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#kwalifikacje-bieglego	Test formalnych kompetencji autora w dyscyplinach, na których opiera szeroką metodę.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	24	"Pan jest publicznie zaangażowanym obrońcą sprawy ukraińskiej. Prowadzi Pan fundację Volya, współpracuje z NAFO, określa Rosję terminem „Ruschia"". Jak Pan zapewnia sąd o swojej bezstronności jako biegłego w sprawie, w której jedną ze stron jest podmiot powiązany z Federacją Rosyjską?"	bezstronnosc-bieglego	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#bezstronnosc-bieglego	Pytanie, czy jawne zaangażowanie po stronie Ukrainy pozwala zachować bezstronność ekspercką.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	25	"Proszę podać precyzyjną, operacyjną definicję pojęcia „archetyp"" w Pana metodzie, odróżniającą je od definicji Junga, Campbella i Proppa — na tyle ścisłą, by dwóch prawników mogło niezależnie zastosować ją do tego samego stanu faktycznego."	operacyjna-definicja-archetypu	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#operacyjna-definicja-archetypu	Żądanie ścisłej definicji archetypu umożliwiającej niezależne i powtarzalne zastosowanie.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	26	Czy Pan dysponuje danymi empirycznymi — w formie badań eksperymentalnych, quasi-eksperymentalnych lub choćby studium przypadku z grupą kontrolną — potwierdzającymi, że zastosowanie metody Disinfolklore zwiększa odporność odbiorców na dezinformację?	dane-empiryczne-odpornosc-na-dezinformacje	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#dane-empiryczne-odpornosc-na-dezinformacje	Pytanie o kontrolowane dane dowodzące, że metoda faktycznie zwiększa odporność odbiorców.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	27	"Pan twierdzi, że dźwięk M-N stanowi „najistotniejsze odkrycie w lingwistyce indoeuropejskiej od czasów de Saussure'a"". Proszę wskazać, ilu profesorów lingwistyki indoeuropejskiej — choćby jeden — publicznie poparło to twierdzenie."	m-n-poparcie-lingwistow	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#m-n-poparcie-lingwistow	Test zewnętrznego poparcia lingwistów dla najbardziej ambitnej hipotezy dźwiękowej M-N.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	28	Proszę wskazać konkretny przypadek, w którym Pana metoda dałaby wynik fałszywie pozytywny — tj. zidentyfikowałaby jako Disinfolklore komunikat, który nim nie jest.	falszywie-pozytywny	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#falszywie-pozytywny	Żądanie przykładu i mechanizmu, w którym metoda błędnie klasyfikuje niewinną treść jako manipulację.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	29	"Pan twierdzi, że „Accusation in a Mirror"" jest strukturą wspólną dla wszystkich ludobójstw — sprawca oskarża ofiarę o to, co sam planuje. Ale wzajemne oskarżenia są codziennością polityki. Proszę podać precyzyjne kryterium, na podstawie którego sąd mógłby odróżnić autentyczne oskarżenie od „Accusation in a Mirror""."	accusation-in-a-mirror-kryterium	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#accusation-in-a-mirror-kryterium	Potrzeba kryterium odróżniającego projekcję sprawcy od zwykłego politycznego oskarżenia.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	30	W jakim typie postępowania cywilnego — o ochronę dóbr osobistych, o naruszenie praw autorskich, o zadośćuczynienie — Pana metoda miałaby walor dowodowy? Proszę wskazać konkretny przepis k.c. lub k.p.c., który dopuszczałby opinię opartą na tej metodzie.	walor-dowodowy	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#walor-dowodowy	Test konkretnej podstawy prawnej i zakresu, w którym metoda mogłaby być dowodem w postępowaniu.
D3	d3-zamrozone-narzedzie-disinfolklore-swot-advocatus-v01_00-2026-03-25-anchory.html	ZAMROZONE · Disinfolklore — Analiza SWOT · Advocatus Diaboli · Przesłuchanie · v01.00	https://maciektora-hue.github.io/rosja/disinfolklore-swot/	H4	4	31	Panie biegły, ostatnie pytanie: czy Pan, jako twórca tej metody, jest w stanie wskazać warunki, w których sam uznałby ją za obaloną?	warunki-obalenia-metody	OK	https://maciektora-hue.github.io/rosja/disinfolklore-swot/#warunki-obalenia-metody	Najostrzejszy test naukowości: wskazanie warunków, przy których twórca uznałby metodę za obaloną.
D4	d4-zamrozone-rosyjskie-samobojstwa-taksonomia-v08_01-2026-06-13-anchory.html	ZAMROZONE · Taksonomia rosyjskiego samobójstwa — katalog metod · v08.01	https://maciektora-hue.github.io/rosja/rosyjskie-samobojstwa/	H1	1	1	☠️ Taksonomia rosyjskiego samobójstwa	taksonomia-rosyjskiego-samobojstwa	OK	https://maciektora-hue.github.io/rosja/rosyjskie-samobojstwa/#taksonomia-rosyjskiego-samobojstwa	Katalog podejrzanych zgonów prominentnych Rosjan, uporządkowany według oficjalnej lub widocznej metody śmierci. Przy każdym przypadku oddziela fakt zgonu od otwartej interpretacji.
